"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"배방읍715",1,,충청남도 아산시 배방읍공수리114-2,36.776211,127.061379,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍716",1,,충청남도 아산시 배방읍공수리98-4,36.776413,127.061317,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍717",1,,충청남도 아산시 배방읍공수리101-14,36.775745,127.060944,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍718",1,,충청남도 아산시 배방읍공수리100-3,36.776035,127.060844,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍719",1,,충청남도 아산시 배방읍공수리93-13,36.776722,127.060638,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍720",1,,충청남도 아산시 배방읍공수리95-1,36.776722,127.060997,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍721",1,,충청남도 아산시 배방읍공수리112-2,36.778065,127.061218,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍722",1,,충청남도 아산시 배방읍공수리118-1,,127.060402,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍723",1,,충청남도 아산시 배방읍공수리93-3,36.776726,127.060104,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍724",1,,충청남도 아산시 배방읍공수리93-10,36.776726,127.060028,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍725",1,,충청남도 아산시 배방읍공수리92-22,36.776264,127.059731,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍726",1,,충청남도 아산시 배방읍공수리89-14,36.775455,127.060043,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍727",1,,충청남도 아산시 배방읍공수리90-8,36.7756501,127.060005,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍728",1,,충청남도 아산시 배방읍공수리91-3,36.775963,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍729",1,,충청남도 아산시 배방읍공수리555,36.775444,127.058792,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍730",1,,충청남도 아산시 배방읍공수리86-22,36.775898,127.059044,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍731",1,,충청남도 아산시 배방읍공수리92-7,36.775806,127.059197,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍732",1,,충청남도 아산시 배방읍공수리92-7,36.77587371,127.059395,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍733",1,,충청남도 아산시 배방읍공수리550-2,36.776546,127.059341,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍734",1,,충청남도 아산시 배방읍공수리81-7,36.776859,127.059425,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍735",1,,충청남도 아산시 배방읍공수리121-6,36.777634,127.059914,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍736",1,,충청남도 아산시 배방읍공수리550-2,36.777473,127.059586,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍737",1,,충청남도 아산시 배방읍공수리80-1,36.777233,127.059151,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍738",1,,충청남도 아산시 배방읍공수리80-19,36.776772,127.058823,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍739",1,,충청남도 아산시 배방읍공수리550-2,36.777058,127.058631,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍740",1,,충청남도 아산시 배방읍공수리600,36.776413,127.058342,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍741",1,,충청남도 아산시 배방읍공수리89-33,36.776413,127.060478,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍742",1,,충청남도 아산시 배방읍공수리89-1,36.775936,127.060593,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍743",1,,충청남도 아산시 배방읍공수리51-8,36.775272,127.066673,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍744",1,,충청남도 아산시 배방읍공수리51-11,36.775452,127.066689,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍745",1,,충청남도 아산시 배방읍공수리48-2,36.775482,127.066177,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍746",1,,충청남도 아산시 배방읍공수리48-51,36.775486,127.066017,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍747",1,,충청남도 아산시 배방읍공수리48-17,36.775677,127.065651,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍748",1,,충청남도 아산시 배방읍공수리48-28,36.776054,127.065758,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍749",1,,충청남도 아산시 배방읍공수리48-18,36.7760854,127.066879,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍750",1,,충청남도 아산시 배방읍북수리700-35,36.776588,127.067055,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍751",1,,충청남도 아산시 배방읍북수리700-49,36.776623,127.067757,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍752",1,,충청남도 아산시 배방읍북수리700-11,36.776623,127.067825,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍753",1,,충청남도 아산시 배방읍북수리627-1,36.776592,127.068192,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍754",1,,충청남도 아산시 배방읍북수리700-1,36.776623,127.068092,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍755",1,,충청남도 아산시 배방읍북수리624-4,36.776966,127.068558,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍756",1,,충청남도 아산시 배방읍북수리500-2,36.777431,127.068535,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍757",1,,충청남도 아산시 배방읍공수리58-12,,127.065407,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍758",1,,충청남도 아산시 배방읍북수리500-5,36.777615,127.068977,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍759",1,,충청남도 아산시 배방읍북수리564-1,36.777691,127.069397,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍760",1,,충청남도 아산시 배방읍북수리500-7,36.777382,127.068924,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍761",1,,충청남도 아산시 배방읍북수리621-4,36.776936,127.069069,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍762",1,,충청남도 아산시 배방읍북수리625-5,36.776699,127.0688545,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍763",1,,충청남도 아산시 배방읍북수리629-6,36.776367,127.068955,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍764",1,,충청남도 아산시 배방읍북수리629-4,36.776123,127.068985,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍765",1,,충청남도 아산시 배방읍북수리590-6,,127.069725,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍766",1,,충청남도 아산시 배방읍북수리611-2,36.776176,127.069344,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍767",1,,충청남도 아산시 배방읍북수리591-18,36.776176,127.069977,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍768",1,,충청남도 아산시 배방읍북수리591-18,36.776176,127.070274,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍769",1,,충청남도 아산시 배방읍북수리590-6,36.777313,127.070519,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍770",1,,충청남도 아산시 배방읍북수리569-8,36.777515,127.070671,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍771",1,,충청남도 아산시 배방읍북수리590-6,36.777634,127.069931,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍772",1,,충청남도 아산시 배방읍북수리620-1,36.777225,127.069481,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍773",1,,충청남도 아산시 배방읍북수리566-1,36.777317,127.069901,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍774",1,,충청남도 아산시 배방읍북수리847-15,36.776676,127.069527,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍775",1,,충청남도 아산시 배방읍북수리615-4,36.776676,127.0694864,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍776",1,,충청남도 아산시 배방읍북수리627-3,36.776676,127.068298,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍777",1,,충청남도 아산시 배방읍공수리52-3,36.775833,127.067497,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍778",1,,충청남도 아산시 배방읍공수리53-6,36.77510055,127.067505,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍779",1,,충청남도 아산시 배방읍공수리53-27,,127.068008,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍780",1,,충청남도 아산시 배방읍북수리634-4,36.775166,127.068413,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍781",1,,충청남도 아산시 배방읍북수리631-6,36.775101,127.068924,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍782",1,,충청남도 아산시 배방읍공수리57-34,36.774895,127.066246,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍783",1,,충청남도 아산시 배방읍북수리641-3,,127.067879,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍784",1,,충청남도 아산시 배방읍공수리553,36.774689,127.067123,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍785",1,,충청남도 아산시 배방읍공수리57-30,36.774532,127.066689,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍786",1,,충청남도 아산시 배방읍북수리707-37,36.774246,127.066017,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍787",1,,충청남도 아산시 배방읍북수리산 69-11,36.774246,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍788",1,,충청남도 아산시 배방읍북수리707-9,36.774052,127.065666,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍789",1,,충청남도 아산시 배방읍공수리61-60,36.774117,127.065064,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍790",1,,충청남도 아산시 배방읍공수리61-51,,127.064491,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍791",1,,충청남도 아산시 배방읍공수리61-51,36.774422,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍792",1,,충청남도 아산시 배방읍공수리61-72,36.774517,127.064796,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍793",1,,충청남도 아산시 배방읍공수리산 2-11,36.773739,127.064629,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍794",1,,충청남도 아산시 배방읍북수리707-48,36.773819,127.0651298,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍795",1,,충청남도 아산시 배방읍북수리산 69-11,36.773495,127.065315,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍796",1,,충청남도 아산시 배방읍공수리57-5,36.774467,127.066177,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍797",1,,충청남도 아산시 배방읍북수리703,36.774513,127.067078,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍798",1,,충청남도 아산시 배방읍북수리704-13,36.774246,127.066979,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍799",1,,충청남도 아산시 배방읍북수리875-6,36.773842,127.066849,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍800",1,,충청남도 아산시 배방읍북수리706-4,36.773819,127.067009,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍801",1,,충청남도 아산시 배방읍북수리703-10,36.774303,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍802",1,,충청남도 아산시 배방읍북수리635-4,36.774681,127.068596,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍803",1,,충청남도 아산시 배방읍북수리638-5,36.774815,127.069122,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍804",1,,충청남도 아산시 배방읍북수리1344,36.774796,127.069519,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍805",1,,충청남도 아산시 배방읍북수리642-20,36.773945,127.068687,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍806",1,,충청남도 아산시 배방읍북수리642-19,36.774021,127.068764,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍807",1,,충청남도 아산시 배방읍북수리642-19,36.774338,127.068802,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍808",1,,충청남도 아산시 배방읍북수리1360,36.774799,127.069946,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍809",1,,충청남도 아산시 배방읍북수리1375,36.774567,127.070046,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍810",1,,충청남도 아산시 배방읍북수리1348,36.774292,127.070061,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍811",1,,충청남도 아산시 배방읍북수리1350,36.774055,127.070023,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍812",1,,충청남도 아산시 배방읍북수리1382,36.774055,127.070801,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍813",1,,충청남도 아산시 배방읍북수리1365,36.774162,127.070595,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍814",1,,충청남도 아산시 배방읍북수리1361,36.774837,127.0703814,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍815",1,,충청남도 아산시 배방읍북수리1362,36.774857,127.070656,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍816",1,,충청남도 아산시 배방읍북수리1386,36.774891,127.070976,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍817",1,,충청남도 아산시 배방읍북수리1401,36.774681,127.071083,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍818",1,,충청남도 아산시 배방읍북수리1377,36.774342,127.071129,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍819",1,,충청남도 아산시 배방읍북수리1379,36.773968,127.071175,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍820",1,,충청남도 아산시 배방읍북수리1392,36.774227,127.071663,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍821",1,,충청남도 아산시 배방읍북수리1389,36.774574,127.071632,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍822",1,,충청남도 아산시 배방읍북수리1387,36.774963,127.071625,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍823",1,,충청남도 아산시 배방읍북수리1403,36.774902,127.072037,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍824",1,,충청남도 아산시 배방읍북수리1404,36.774998,127.072342,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍825",1,,충청남도 아산시 배방읍북수리1409,36.775043,127.072708,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍826",1,,충청남도 아산시 배방읍북수리1409,36.775066,127.073059,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍827",1,,충청남도 아산시 배방읍북수리1480,36.775059,127.073616,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍828",1,,충청남도 아산시 배방읍북수리1481,36.775135,127.073799,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍829",1,,충청남도 아산시 배방읍북수리1482,36.775146,127.0739934,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍830",1,,충청남도 아산시 배방읍북수리1492,36.775181,127.074539,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍831",1,,충청남도 아산시 배방읍북수리1495,36.774868,127.074516,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍832",1,,충청남도 아산시 배방읍북수리1471,36.774746,127.073944,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍833",1,,충청남도 아산시 배방읍북수리1488,36.774799,127.073692,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍834",1,,충청남도 아산시 배방읍북수리1468,36.774773,127.073334,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍835",1,,충청남도 아산시 배방읍북수리1426,36.774685,127.073029,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍836",1,,충청남도 아산시 배방읍북수리1424,36.774647,127.072701,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍837",1,,충청남도 아산시 배방읍북수리1419,36.774597,127.072075,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍838",1,,충청남도 아산시 배방읍북수리1476,36.774406,127.073483,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍839",1,,충청남도 아산시 배방읍북수리1458,36.774403,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍840",1,,충청남도 아산시 배방읍북수리1296,36.771366,127.072334,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍841",1,,충청남도 아산시 배방읍북수리1296,36.771393,127.072121,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍842",1,,충청남도 아산시 배방읍북수리1297,36.771648,127.0722007,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍843",1,,충청남도 아산시 배방읍북수리1300,36.771801,127.0721552,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍844",1,,충청남도 아산시 배방읍북수리1516,36.772266,,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍845",1,,충청남도 아산시 배방읍북수리686-4,36.772007,127.071701,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍846",1,,충청남도 아산시 배방읍북수리1516,36.772591,127.071983,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍847",1,,충청남도 아산시 배방읍북수리1317,36.772961,127.071785,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍848",1,,충청남도 아산시 배방읍북수리687-38,,127.071625,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍849",1,,충청남도 아산시 배방읍북수리1514,36.773201,127.071419,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍850",1,,충청남도 아산시 배방읍북수리1338,36.77333534,127.071289,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍851",1,,충청남도 아산시 배방읍북수리1514,36.773247,127.070885,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍852",1,,충청남도 아산시 배방읍북수리1201,36.773182,127.070129,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍853",1,,충청남도 아산시 배방읍북수리1204,36.772678,127.070198,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍854",1,,충청남도 아산시 배방읍북수리1206,36.772388,127.070244,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍855",1,,충청남도 아산시 배방읍북수리1221,36.772068,127.0702099523,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍856",1,,충청남도 아산시 배방읍북수리1222,36.771782,127.0702353,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍857",1,,충청남도 아산시 배방읍북수리1225,36.771782,127.070396,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍858",1,,충청남도 아산시 배방읍북수리1517,36.771194,127.071014,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍859",1,,충청남도 아산시 배방읍북수리1517,36.771225,127.071343,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍860",1,,충청남도 아산시 배방읍북수리687-33,36.771824,127.071457,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍861",1,,충청남도 아산시 배방읍북수리1518,36.772076,127.071114,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍862",1,,충청남도 아산시 배방읍북수리1518,36.772034,127.071236,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍863",1,,충청남도 아산시 배방읍북수리687-73,36.772411,127.071175,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍864",1,,충청남도 아산시 배방읍북수리687-54,,127.071259,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍865",1,,충청남도 아산시 배방읍북수리687-54,36.772507,127.070664,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍866",1,,충청남도 아산시 배방읍북수리1524,36.770943,127.067802,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍867",1,,충청남도 아산시 배방읍북수리1524,36.770901,127.067337,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍868",1,,충청남도 아산시 배방읍북수리1524,36.770901,127.067238,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍869",1,,충청남도 아산시 배방읍북수리1148,36.77147446,127.067871,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍870",1,,충청남도 아산시 배방읍북수리1124,36.772083,127.067299,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍871",1,,충청남도 아산시 배방읍북수리1116,36.772182,127.067528,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍872",1,,충청남도 아산시 배방읍북수리1113,36.770901,127.0681278,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍873",1,,충청남도 아산시 배방읍북수리1182-2,36.772579,127.068291,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍874",1,,충청남도 아산시 배방읍북수리1182-2,36.772667,127.069176,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍875",1,,충청남도 아산시 배방읍북수리1192,36.773094,127.068893,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍876",1,,충청남도 아산시 배방읍북수리1196,36.772999,127.068276,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍877",1,,충청남도 아산시 배방읍북수리1073,36.773243,127.068123,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍878",1,,충청남도 아산시 배방읍북수리1076,36.773014,127.067802,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍879",1,,충청남도 아산시 배방읍북수리1077,36.773003,127.067543,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍880",1,,충청남도 아산시 배방읍북수리1088,36.772861,127.067009,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍881",1,,충청남도 아산시 배방읍북수리1105,36.772491,127.067108,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍882",1,,충청남도 아산시 배방읍북수리1099,36.772579,127.067383,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍883",1,,충청남도 아산시 배방읍북수리1096,36.772583,127.067902,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍884",1,,충청남도 아산시 배방읍북수리973,36.770927,127.066666,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍885",1,,충청남도 아산시 배방읍북수리975,36.770905,127.066345,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍886",1,,충청남도 아산시 배방읍북수리948,36.770905,127.065971,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍887",1,,충청남도 아산시 배방읍북수리945,36.770741,127.065407,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍888",1,,충청남도 아산시 배방읍북수리964,36.771126,127.065521,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍889",1,,충청남도 아산시 배방읍북수리968,36.771194,127.066147,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍890",1,,충청남도 아산시 배방읍북수리972,36.770905,127.066628,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍891",1,,충청남도 아산시 배방읍북수리1009,36.772045,127.066536,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍892",1,,충청남도 아산시 배방읍북수리1006,36.771996,127.065964,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍893",1,,충청남도 아산시 배방읍북수리1002,36.77186852,127.065514,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍894",1,,충청남도 아산시 배방읍북수리915,36.771927,127.065132,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍895",1,,충청남도 아산시 배방읍북수리1020,36.772324,127.065193,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍896",1,,충청남도 아산시 배방읍북수리1048,36.770905,127.065476,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍897",1,,충청남도 아산시 배방읍북수리1045,36.772411,127.065987,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍898",1,,충청남도 아산시 배방읍북수리1041,36.772511,127.066399,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍899",1,,충청남도 아산시 배방읍북수리1059,,127.066299,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍900",1,,충청남도 아산시 배방읍북수리1037,36.772793,127.065903,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍901",1,,충청남도 아산시 배방읍북수리1033,36.770905,127.0653554,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍902",1,,충청남도 아산시 배방읍북수리1066,36.772831,127.065018,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍903",1,,충청남도 아산시 배방읍북수리982,36.771366,127.065292,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍904",1,,충청남도 아산시 배방읍북수리687-54,36.770905,127.070541,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍905",1,,충청남도 아산시 배방읍북수리1277,36.771736,127.070976,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍906",1,,충청남도 아산시 배방읍북수리1275,36.771503,127.071007,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍907",1,,충청남도 아산시 배방읍북수리687-6,36.772877,127.070778,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍908",1,,충청남도 아산시 배방읍북수리381-3,36.774773,127.077339,,,041-540-2943,충청남도 아산시,2020-09-15
"배방읍909",1,,충청남도 아산시 배방읍북수리380-6,36.775303,127.077622,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍910",1,,충청남도 아산시 배방읍북수리849,36.775646,127.0777844,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍911",1,,충청남도 아산시 배방읍북수리833-14,36.775967,127.078583,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍912",1,,충청남도 아산시 배방읍북수리396-2,36.776169,127.078781,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍913",1,,충청남도 아산시 배방읍북수리841-1,36.774406,127.077599,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍914",1,,충청남도 아산시 배방읍북수리388-2,36.774876,127.077759,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍915",1,,충청남도 아산시 배방읍북수리833-1,36.775173,127.078064,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍916",1,,충청남도 아산시 배방읍북수리833-1,36.775829,127.078812,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍917",1,,충청남도 아산시 배방읍북수리2-23,36.776051,127.079109,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍918",1,,충청남도 아산시 배방읍북수리2-37,36.776352,127.079445,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍919",1,,충청남도 아산시 배방읍북수리2-46,36.770905,127.079704,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍920",1,,충청남도 아산시 배방읍세교리965-31,36.777214,127.080788,,한전주,041-540-2943,충청남도 아산시,2020-09-15
"배방읍921",1,,충청남도 아산시 배방읍북수리1534,36.77512681,127.079629,,한전주,041-540-2943,충청남도 아산시,2020-09-15
