"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"엄사면316",1,,충청남도 계룡시 엄사면 광석리 46-1,36.2608053,127.2300039,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면118",1,,충청남도 계룡시 두마면 왕대리 45,36.2609760000,127.2835640000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면110",1,,충청남도 계룡시 두마면 왕대리 250-1,36.2607712,127.2784538,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면050",1,,충청남도 계룡시 두마면 농소리 15-12,36.2604122,127.2631780,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면464",1,,충청남도 계룡시 엄사면 도곡리 383-6,36.2612292,127.2126127,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면482",1,,충청남도 계룡시 엄사면 도곡리 384-1,36.2611840000,127.2123720000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면314",1,,충청남도 계룡시 엄사면 광석리 산10-1,36.2613020000,127.2292115,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면119",1,,충청남도 계룡시 두마면 왕대리 48,36.2613430000,127.2828405,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면116",1,,충청남도 계룡시 두마면 왕대리 40,36.2619113385,127.2850595814,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면456",1,,충청남도 계룡시 엄사면 도곡리 71-2,36.2621049,127.2135243,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면462",1,,충청남도 계룡시 엄사면 도곡리 383-3,36.2615288344,127.2124517511,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면049",1,,충청남도 계룡시 두마면 농소리 15-12,36.2604122,127.2631780,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면312",1,,충청남도 계룡시 엄사면 광석리 58-1,36.2617505428,127.2290461318,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면111",1,,충청남도 계룡시 두마면 왕대리 산16-6,36.2608812,127.2775704,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면455",1,,충청남도 계룡시 엄사면 도곡리 71-2,36.2621049,127.2135243,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면484",1,,충청남도 계룡시 엄사면 도곡리 383-2,36.2616745,127.2124859,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면483",1,,충청남도 계룡시 엄사면 도곡리 382-1,36.2618681,127.2120510,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면573",1,,충청남도 계룡시 엄사면 광석리 58-6,36.2619530000,127.2290020000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면457",1,,충청남도 계룡시 엄사면 도곡리 71-2,36.2621049,127.2135243,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면048",1,,충청남도 계룡시 두마면 농소리 3,36.2630630,127.2643839,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면112",1,,충청남도 계룡시 두마면 왕대리 275,36.2620060000,127.2766040,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면313",1,,충청남도 계룡시 엄사면 광석리 58-1,36.2617505428,127.2290461318,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면564",1,,충청남도 계룡시 엄사면 광석리 203-3,36.2675385,127.2258111,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면047",1,,충청남도 계룡시 두마면 농소리 3,36.2630630,127.2643839,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면454",1,,충청남도 계룡시 엄사면 도곡리 산6,36.2624780000,127.2151480000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면- 광석지하차도앞동네",1,,충청남도 계룡시 엄사면 유동리 230-5,36.2625940000,127.2283630000,2017,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면435",1,,충청남도 계룡시 엄사면 유동리 447-1,36.2626390000,127.2277170000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"왕대4가-1",1,,충청남도 계룡시 두마면 두계리 5,36.2627270000,127.2773440000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면485",1,,충청남도 계룡시 엄사면 도곡리 71-2,36.2621049,127.2135243,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"왕대4가-2",1,,충청남도 계룡시 두마면 두계리 1-2,36.2627830000,127.2775310000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면453",1,,충청남도 계룡시 엄사면 도곡리 산6,36.2628650000,127.2155130000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"왕대4가-3",1,,충청남도 계룡시 두마면 두계리 5,36.2629570000,127.2773220000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"왕대4가-4",1,,충청남도 계룡시 두마면 두계리 1-2,36.2630220000,127.2775320000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면587",1,,충청남도 계룡시 엄사면 유동리 230-5,36.2630960000,127.2288550000,2017,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면486",1,,충청남도 계룡시 엄사면 도곡리 71-2,36.2621049,127.2135243,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면436",1,,충청남도 계룡시 엄사면 광석리 148,36.2633947,127.2256962,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면045",1,,충청남도 계룡시 두마면 농소리 3,36.2630630,127.2643839,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면441",1,,충청남도 계룡시 엄사면 광석리 148,36.2633850000,127.2256962,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면570",1,,충청남도 계룡시 엄사면 유동리 212-8,36.2633880000,127.2361480000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면440",1,,충청남도 계룡시 엄사면 광석리 147-6,36.2635776,127.2258212,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면452",1,,충청남도 계룡시 엄사면 도곡리 48,36.2634560000,127.2166520000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면571",1,,충청남도 계룡시 엄사면 유동리 산23-1,36.2635510000,127.2370140000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면487",1,,충청남도 계룡시 엄사면 도곡리 82-1,36.2635660000,127.2140870000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면451",1,,충청남도 계룡시 엄사면 도곡리 33-2,36.2635950000,127.2175150000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면439",1,,충청남도 계룡시 엄사면 광석리 149-3,36.2638289,127.2259367,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면437",1,,충청남도 계룡시 엄사면 광석리 151,36.2637990000,127.2254294,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면044",1,,충청남도 계룡시 두마면 농소리 3,36.2630630,127.2643839,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면438",1,,충청남도 계룡시 엄사면 광석리 149-3,36.2638289,127.2259367,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면311",1,,충청남도 계룡시 엄사면 유동리 225,36.2645680,127.2297730000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면442",1,,충청남도 계룡시 엄사면 광석리 154-3,36.2641875,127.2245365,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면104",1,,충청남도 계룡시 두마면 두계리 8-8,36.2641389368,127.2758980998,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면432",1,,충청남도 계룡시 엄사면 광석리 408-6,36.2643308,127.2264771,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면567",1,,충청남도 계룡시 엄사면 도곡리 161,36.2641190000,127.2035810000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면450",1,,충청남도 계룡시 엄사면 도곡리 29-2,36.2645805,127.2185865,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면103",1,,충청남도 계룡시 두마면 두계리 8-8,36.2641330000,127.2758980998,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면443",1,,충청남도 계룡시 엄사면 광석리 154-3,36.2641440000,127.2245365,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면446",1,,충청남도 계룡시 엄사면 도곡리 24-1,36.2644125,127.2210231,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면445",1,,충청남도 계룡시 엄사면 도곡리 24-1,36.2644125,127.2210231,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면042",1,,충청남도 계룡시 두마면 농소리 3,36.2630630,127.2643839,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면444",1,,충청남도 계룡시 엄사면 도곡리 21-4,36.2644432,127.2236637,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면533",1,,충청남도 계룡시 엄사면 도곡리 574,36.2641744,127.2038849,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면106",1,,충청남도 계룡시 두마면 두계리 6-16,36.2643030000,127.2799040000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면489",1,,충청남도 계룡시 엄사면 도곡리 산27-1,36.2643330000,127.2147960000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면535",1,,충청남도 계룡시 엄사면 도곡리 472-10,36.2640527,127.2042857,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면447",1,,충청남도 계룡시 엄사면 도곡리 26-4,36.2644240000,127.2199430000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면431",1,,충청남도 계룡시 엄사면 광석리 408-6,36.2643308,127.2264771,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면532",1,,충청남도 계룡시 엄사면 도곡리 산36-3,36.2646010000,127.2043630000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면534",1,,충청남도 계룡시 엄사면 도곡리 472-7,36.2646220000,127.2047760000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면063",1,,충청남도 계룡시 두마면 두계리 97-1,36.2649031,127.2715440000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면107",1,,충청남도 계룡시 두마면 두계리 35-3,36.2651916,127.2784076,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면041",1,,충청남도 계룡시 두마면 두계리 118-50,36.2658895,127.2658843,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면449",1,,충청남도 계룡시 엄사면 도곡리 29-2,36.2645805,127.2185150000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면491",1,,충청남도 계룡시 엄사면 도곡리 산27-1,36.2647570000,127.2151090000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면062",1,,충청남도 계룡시 두마면 두계리 97-1,36.2649031,127.2715604,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면102",1,,충청남도 계룡시 두마면 두계리 9-3,36.2652628534,127.2762314503,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면105",1,,충청남도 계룡시 두마면 두계리 35-3,36.2651916,127.2784076,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면448",1,,충청남도 계룡시 엄사면 도곡리 26-4,36.2649520000,127.2190070000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면040",1,,충청남도 계룡시 두마면 두계리 118-50,36.2658895,127.2658843,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면530",1,,충청남도 계룡시 엄사면 도곡리 473,36.2650290000,127.2053360000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면101",1,,충청남도 계룡시 두마면 두계리 7-3,36.2650730000,127.2764930000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면429",1,,충청남도 계룡시 엄사면 광석리 408-6,36.2643308,127.2264771,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면531",1,,충청남도 계룡시 엄사면 도곡리 475-1,36.2654418,127.2037919,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면433",1,,충청남도 계룡시 엄사면 광석리 179,36.2654045,127.2248561,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면039",1,,충청남도 계룡시 두마면 두계리 108-2,36.2658089,127.2664126,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면492",1,,충청남도 계룡시 엄사면 도곡리 산27-1,36.2654010000,127.2150660000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면061",1,,충청남도 계룡시 두마면 두계리 96,36.2656306,127.2717350,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면100",1,,충청남도 계룡시 두마면 두계리 11-4,36.2654490000,127.2765970000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면529",1,,충청남도 계룡시 엄사면 도곡리 372-3,36.2654530000,127.2063190000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면428",1,,충청남도 계룡시 엄사면 광석리 183-5,36.2655190000,127.2261960,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면038",1,,충청남도 계룡시 두마면 두계리 108-2,36.2658089,127.2664126,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면091",1,,충청남도 계룡시 두마면 두계리 155,36.2657210000,127.2776690000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면538",1,,충청남도 계룡시 엄사면 도곡리 342-1,36.2651936,127.2102581,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면493",1,,충청남도 계룡시 엄사면 도곡리 109-4,36.2666805,127.2148818,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면536",1,,충청남도 계룡시 엄사면 도곡리 354-3,36.2658330000,127.2068540000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면058",1,,충청남도 계룡시 두마면 두계리 96,36.2656306,127.2717350,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면051",1,,충청남도 계룡시 두마면 두계리 108-2,36.2658690000,127.2664126,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면544",1,,충청남도 계룡시 엄사면 도곡리 94-10,36.2659419,127.2175702,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면409",1,,충청남도 계룡시 엄사면 광석리 187-4,36.2659110000,127.2241270000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면059",1,,충청남도 계룡시 두마면 두계리 96,36.2656306,127.2717350,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면426",1,,충청남도 계룡시 엄사면 광석리 408-1,36.2659790000,127.2251120000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면568",1,,충청남도 계룡시 엄사면 유동리 221-3,36.2660970000,127.2322420000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면052",1,,충청남도 계룡시 두마면 두계리 109-5,36.2663199,127.2669976,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면060",1,,충청남도 계룡시 두마면 두계리 96,36.2656306,127.2717350,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면064",1,,충청남도 계룡시 두마면 두계리 78-7,36.2668616,127.2727110000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면569",1,,충청남도 계룡시 엄사면 유동리 237-41,36.2661830000,127.2330710000,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면427",1,,충청남도 계룡시 엄사면 광석리 408-1,36.2661990000,127.2250950000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면528",1,,충청남도 계룡시 엄사면 도곡리 365-3,36.2671526,127.2092624,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면099",1,,충청남도 계룡시 두마면 두계리 16-2,36.2661852,127.2756574,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면065",1,,충청남도 계룡시 두마면 두계리 78-7,36.2668616,127.2727597,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면055",1,,충청남도 계룡시 두마면 두계리 86-3,36.2663110000,127.2680047885,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면084",1,,충청남도 계룡시 두마면 두계리 36-2,36.2663160000,127.277748893,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면543",1,,충청남도 계룡시 엄사면 도곡리 506,36.2663350000,127.2176720000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면494",1,,충청남도 계룡시 엄사면 도곡리 109-4,36.2666805,127.2148818,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면310",1,,충청남도 계룡시 엄사면 유동리 239-4,36.2651459,127.2336773,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면425",1,,충청남도 계룡시 엄사면 광석리 196-8,36.2665535,127.2252750000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면054",1,,충청남도 계룡시 두마면 두계리 86-3,36.2663810225,127.2680047885,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면053",1,,충청남도 계룡시 두마면 두계리 109-7,36.2665220000,127.2673840000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면425-1",1,,충청남도 계룡시 엄사면 광석리 184-1,36.2665310000,127.2255130000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면066",1,,충청남도 계룡시 두마면 두계리 78-7,36.2668616,127.2727597,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면037",1,,충청남도 계룡시 두마면 두계리 118-50,36.2658895,127.2658843,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면083",1,,충청남도 계룡시 두마면 두계리 37-6,36.2666040000,127.2778590000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면423",1,,충청남도 계룡시 엄사면 광석리 431,36.2666340000,127.2256510000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면056",1,,충청남도 계룡시 두마면 두계리 86-3,36.2663810225,127.2680047885,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면067",1,,충청남도 계룡시 두마면 두계리 78-7,36.2668616,127.2727597,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면068",1,,충청남도 계룡시 두마면 두계리 78-7,36.2668616,127.2727597,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면069",1,,충청남도 계룡시 두마면 두계리 78-7,36.2668616,127.2727597,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면495",1,,충청남도 계룡시 엄사면 도곡리 109-4,36.2666805,127.2148818,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면527",1,,충청남도 계룡시 엄사면 도곡리 365-3,36.2671526,127.2092624,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면057",1,,충청남도 계룡시 두마면 두계리 85,36.2667054,127.2700468,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면085",1,,충청남도 계룡시 두마면 두계리 40-2,36.2669139,127.2770707,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면081",1,,충청남도 계룡시 두마면 두계리 40-4,36.2670070,127.2768261,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면071",1,,충청남도 계룡시 두마면 두계리 21-2,36.2669280000,127.2741480000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면080",1,,충청남도 계룡시 두마면 두계리 42-2,36.2667880,127.2762520000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면542",1,,충청남도 계룡시 엄사면 도곡리 94-1,36.2669680000,127.2172440000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면074",1,,충청남도 계룡시 두마면 두계리 51-2,36.2670404,127.2734530000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면522",1,,충청남도 계룡시 엄사면 도곡리 342-1,36.2651936,127.2102581,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면073",1,,충청남도 계룡시 두마면 두계리 157-3,36.2669093,127.2743753,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면092",1,,충청남도 계룡시 두마면 두계리 78-7,36.2668616,127.2727597,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면079",1,,충청남도 계룡시 두마면 두계리 46-13,36.2671998,127.2760565,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면421",1,,충청남도 계룡시 엄사면 광석리 423-1,36.2669855,127.2251744,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면496",1,,충청남도 계룡시 엄사면 도곡리 113-1,36.2673348,127.2141941,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면086",1,,충청남도 계룡시 두마면 두계리 40-4,36.2670070,127.2768261,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면070",1,,충청남도 계룡시 두마면 두계리 157-1,36.2671520000,127.2739120000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면078",1,,충청남도 계룡시 두마면 두계리 46-9,36.2673586,127.2755063,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면075",1,,충청남도 계룡시 두마면 두계리 50-3,36.2672040000,127.2735664,2016,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면088",1,,충청남도 계룡시 두마면 두계리 46-10,36.2673285,127.2757414,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면036",1,,충청남도 계룡시 두마면 두계리 110-1,36.2670087568,127.2661640476,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면523",1,,충청남도 계룡시 엄사면 도곡리 365-3,36.2671526,127.2092624,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면406",1,,충청남도 계룡시 엄사면 광석리 373-2,36.2673309,127.2229796,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면087",1,,충청남도 계룡시 두마면 두계리 46-15,36.2671068,127.2763255,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면072",1,,충청남도 계룡시 두마면 두계리 25-5,36.2673950000,127.2743257,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면077",1,,충청남도 계룡시 두마면 두계리 46-7,36.2675014,127.2752624,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면339",1,,충청남도 계룡시 엄사면 유동리 202,36.2673337,127.2361489,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면035",1,,충청남도 계룡시 두마면 두계리 110-4,36.2671739503,127.2664450479,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면497",1,,충청남도 계룡시 엄사면 도곡리 112-8,36.2676281,127.2139580000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면420",1,,충청남도 계룡시 엄사면 광석리 203,36.2676575,127.2256719,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면541",1,,충청남도 계룡시 엄사면 도곡리 94-5,36.2665293,127.2173907,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면076",1,,충청남도 계룡시 두마면 두계리 46-25,36.2676150000,127.2748050000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면415",1,,충청남도 계룡시 엄사면 광석리 202-1,36.2677726,127.2250240000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면521",1,,충청남도 계룡시 엄사면 도곡리 336,36.2673712,127.2113770,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면308",1,,충청남도 계룡시 엄사면 유동리 256-1,36.2676990000,127.2330610000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면089",1,,충청남도 계룡시 두마면 두계리 46-8,36.2674166,127.2753945,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면034",1,,충청남도 계룡시 두마면 두계리 110-4,36.2671739503,127.2664450479,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면416",1,,충청남도 계룡시 엄사면 광석리 202-4,36.2677390000,127.2253453,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면500",1,,충청남도 계룡시 엄사면 도곡리 147-10,36.2678571,127.2134950000,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면520",1,,충청남도 계룡시 엄사면 도곡리 319-2,36.2682701683,127.2122162753,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면337",1,,충청남도 계룡시 엄사면 유동리 199-1,36.2675917,127.2352150000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면518",1,,충청남도 계룡시 엄사면 도곡리 147-8,36.2678020000,127.2132540,2016,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면537",1,,충청남도 계룡시 엄사면 도곡리 326,36.2679320,127.2100491,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면340",1,,충청남도 계룡시 엄사면 유동리 194-4,36.2678030000,127.2365790000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면413",1,,충청남도 계룡시 엄사면 광석리 산16,36.2678040000,127.2243440000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면341",1,,충청남도 계룡시 엄사면 유동리 193-1,36.2677053,127.2369098,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면338",1,,충청남도 계룡시 엄사면 유동리 159-1,36.2678090000,127.2359865,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면414",1,,충청남도 계룡시 엄사면 광석리 산16,36.2678310000,127.2246650000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면519",1,,충청남도 계룡시 엄사면 도곡리 129-7,36.2677099,127.2124520,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면090",1,,충청남도 계룡시 두마면 두계리 46-3,36.2676294,127.2748271,,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면498",1,,충청남도 계룡시 엄사면 도곡리 112-4,36.2677606,127.2141275,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면499",1,,충청남도 계룡시 엄사면 도곡리 111-2,36.2677462,127.2144093,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면525",1,,충청남도 계룡시 엄사면 도곡리 350-1,36.2681700,127.2074110000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면307",1,,충청남도 계룡시 엄사면 유동리 256-1,36.2679680000,127.2331880000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면사무소진입 삼거리-1",1,,충청남도 계룡시 두마면 두계리 53-6,36.2680120000,127.2736660000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면사무소진입 삼거리-3",1,,충청남도 계룡시 두마면 두계리 73,36.2681410000,127.2735240000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면사무소진입 삼거리-2",1,,충청남도 계룡시 두마면 두계리 159,36.2681430000,127.2738080000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면526",1,,충청남도 계룡시 엄사면 도곡리 351-1,36.2666469,127.2074634,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
"두마면사무소진입 삼거리-4",1,,충청남도 계룡시 두마면 두계리 159,36.2682620000,127.2736690000,2017,전용주,042-840-2563,충청남도 계룡시,2019-06-24
"엄사면306",1,,충청남도 계룡시 엄사면 유동리 256-1,36.2683120000,127.2333390000,,한전주,042-840-2563,충청남도 계룡시,2019-06-24
